channel,provider,event_id,title
Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,1103,The RDP client has established a multi-transport connection to the server
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1006,Detection - The antimalware engine found malware or other potentially unwanted software
Application,SecurityCenter,15,Windows Security Center State Changed
Microsoft-Windows-Kernel-PnP/Configuration,Microsoft-Windows-Kernel-PnP,400,Device driver error
Microsoft-Windows-Winlogon/Operational,Microsoft-Windows-Winlogon,811,User activity
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,24,ClipboardChange (New content in the clipboard)
Microsoft-Windows-GroupPolicy/Operational,Microsoft-Windows-GroupPolicy,4017,Making LDAP calls to connect and bind to Active Directory
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,101,Symantec Endpoint Protection client is unable to connect to the management server
Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,1102,RDP client has initiated a multi-transport connection to the server
System,Microsoft-Windows-Power-Troubleshooter,1,Sleep/wake events
Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,8002,An executable was allowed to run
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,28115,Shortcut creation log after program installation
Splashtop-Splashtop Streamer-Remote Session/Operational,Splashtop-Splashtop Streamer-Remote Session,1000,Splashtop session connected
Microsoft-Windows-Hyper-V-VMMS-Admin,Microsoft-Windows-Hyper-V-VMMS,13003,A Hyper-V VM was deleted
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,8,CreateRemoteThread
Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5858,WMI Query Error
Microsoft-Windows-Application-Experience/Program-Telemetry,Microsoft-Windows-Application-Experience,505,Application Experience Program Telemetry
Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,4104,Contains contents of scripts run
Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,Microsoft-Windows-TerminalServices-LocalSessionManager,22,Remote Desktop Services: Shell start notification received
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,21,Scan canceled
System,Service Control Manager,7040,Start type of a service has changed
Microsoft-Windows-AppID/Operational,Microsoft-Windows-AppID,4004,Code Signature Verification
Microsoft-Windows-Hyper-V-Worker-Admin,Microsoft-Windows-Hyper-V-Worker,18512,Hyper-V VM reset by hyper-v manager
Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8003,WIFI connection was terminated
Application,FSecure-FSecure Application-F-Secure Anti-Virus,722,F-Secure Anti-Virus - Web Traffic Scanning Alert
Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,1029,RDP (outgoing connection)
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,2050,Defender uploaded a file for further analysis
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,129,Scheduled Task created
Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,Microsoft-Windows-TerminalServices-LocalSessionManager,24,Remote Desktop Services: Session has been disconnected
Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,104,Client timezone bias from UTC
Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,8004,An executable was prevented from running.
Application,CylanceSvc,2,Cylance alert
Application,MsiInstaller,1034,A program was deleted
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,51,Security Risk Found
Microsoft-Windows-Ntfs/Operational,Microsoft-Windows-Ntfs,145,NTFS-formatted drive attached
Microsoft-Windows-SMBServer/Operational,Microsoft-Windows-SMBServer,1020,File system operation has taken longer than expected
SentinelOne/Operational,SentinelOne,91,Sentinel Remote Script Logging
Application,Application Hang,1002,The program has been terminated
Security,Microsoft-Windows-Security-Auditing,5379,Credential Manager credentials were read
Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5861,WMI Registration of Permanent Event Consumer
Application,MsiInstaller,1033,A program was installed
Microsoft-Windows-PrintService/Operational,Microsoft-Windows-PrintService,307,Printing a document
Microsoft-Windows-TerminalServices-Gateway/Operational,Microsoft-Windows-TerminalServices-Gateway,302,Remote Desktop Services: User connected to resource
Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,1027,RDP Connected to domain
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9703,RunOnce commands started
System,Microsoft-Windows-Kernel-Power,42,Sleep/wake events
Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8000,WIFI connection was attempted
Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,8007,A script or MSI was prevented from running
Microsoft-Windows-AppLocker/Packaged app-Execution,Microsoft-Windows-AppLocker,8020,A packaged app was allowed to run
System,Microsoft-Windows-Eventlog,104,Event log cleared
Application,Citrix Desktop Service,1027,Citrix user session started
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1003,Warning - An antimalware scan was paused
System,Application Popup,26,Application Error
OAlerts,Microsoft Office 16 Alerts,300,OAlerts 300 event
Application,MSSQLSERVER,15457,MSSQLSERVER Configuration change
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,129,"Reputation check timed out during unproven file evaluation, likely due to network delays"
Application,FSecure-FSecure Application-F-Secure Anti-Virus,296,F-Secure Anti-Virus - Spyware detected
SentinelOne/Operational,SentinelOne,31,Sentinel Threat Detected
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,200,Content downloaded successfully to the client
Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,Microsoft-Windows-TerminalServices-LocalSessionManager,23,Remote Desktop Services: Session logoff succeeded
Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,4100,Executing pipeline
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,9,RawAccessRead
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,19,WmiEvent (WmiEventFilter activity detected)
Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5857,WMI wmiprvse execution
Microsoft-Windows-DriverFrameworks-UserMode/Operational,Microsoft-Windows-DriverFrameworks-UserMode,2100,USB Connection
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9701,RunOnceEx commands started
Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,1026,RDP ClientActiveX has been disconnected
Microsoft-Windows-Ntfs/Operational,Ntfs,55,The Master File Table (MFT) contains a corrupted file record.
OAlerts,Microsoft Office 15 Alerts,300,OAlerts 300 event
Microsoft-Windows-Storage-ClassPnP/Operational,Microsoft-Windows-StorDiag,507,Completing a failed non-ReadWrite SCSI SRB request
Application,ESENT,327,NTDS the database engine detached a database
Microsoft-Windows-StorageSpaces-Driver/Operational,Microsoft-Windows-StorageSpaces-Driver,207,USB Connection
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1150,Defender is up and running in a healthy state
Windows PowerShell,PowerShell,400,Engine state is changed from None to Available
Microsoft-Windows-SmbClient/Connectivity,Microsoft-Windows-SMBClient,30805,SMB Client: the client lost its session to the server
Windows PowerShell,PowerShell,600,Provider is Started
System,Microsoft-Windows-UserPnp,20003,Service installation
Microsoft-Windows-Hyper-V-VMMS-Admin,Microsoft-Windows-Hyper-V-VMMS,18304,A new Hyper-V VM was created
SentinelOne/Operational,SentinelOne,32,Sentinel Mitigation Report
Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8002,WIFI connection was failed
System,Microsoft-Windows-Audit-CVE,2,An attempt to exploit a known vulnerability detected
Cisco AnyConnect Secure Mobility Client,acvpnagent,2039,Cisco AnyConnect VPN Connection Established
Application,CbDefense,49,Carbon Black Defense
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,119,Scheduled Task triggered on logon
Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,5,BITS job cancellation
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,27,FileBlockExecutable (An executable was blocked)
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1001,An antimalware scan finished
Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,64,"BITS Job Configured to Launch, but failed will continue to try"
Microsoft-Windows-SmbClient/Connectivity,Microsoft-Windows-SMBClient,30806,SMB Client: The client re-established its session to the server
Varonis,VrnsCifsQueue,5140,New mount point detected
Microsoft-Windows-TerminalServices-Gateway/Operational,Microsoft-Windows-TerminalServices-Gateway,200,Remote Desktop Services: User meets resource authorization policy requirements needed to connect to TS Gateway server
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9707,Started execution of command
Application,McAfee Endpoint Security,3,McAfee Endpoint Detection
Microsoft-Windows-TerminalServices-Gateway/Operational,Microsoft-Windows-TerminalServices-Gateway,313,Remote Desktop Services: User has initiated an inbound connection
Application,MSSQLSERVER,33205,MSSQLSERVER Audit event
Cisco AnyConnect Secure Mobility Client,acvpndownloader,5005,Cisco AnyConnect VPN connecting to target gateway X
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1002,Warning - An antimalware scan was stopped before it finished
Application,MsiInstaller,1042,Installer Exited
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,11,FileCreate
Microsoft-Windows-Hyper-V-Worker-Admin,Microsoft-Windows-Hyper-V-Worker,18508,Hyper-V VM was shut down
Application,FSecure-FSecure-F-Secure Anti-Virus,103,F-Secure Anti-Virus Detection
Varonis,VrnsCifsQueue,5214,Volume Shadow Copy successfully mounted
Microsoft-Windows-User Profile Service/Operational,Microsoft-Windows-User Profiles Service,67,Account Information
OAlerts,Microsoft Office 14 Alerts,300,OAlerts 300 event
Microsoft-Windows-Diagnostics-Performance/Operational,Microsoft-Windows-Diagnostics-Performance,200,Windows System was shutdown
Application,CylanceSvc,1,Cylance alert
Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,61,BITS transfer has stopped
System,EventLog,6013,System uptime
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,26,FileDeleteDetected (A file delete was detected)
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,14,RegistryEvent (Key and Value Rename)
CiscoSecureEndpoint/Events,CiscoSecureEndpoint,1300,Cisco Secure Endpoint Detection
Microsoft-Windows-SmbClient/Connectivity,Microsoft-Windows-SMBClient,30807,The connection to the share was lost
Microsoft-Windows-Winlogon/Operational,Microsoft-Windows-Winlogon,812,User activity
OpenSSH/Operational,OpenSSH,4,SSH activity
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,20,WmiEvent (WmiEventConsumer activity detected)
System,Microsoft-Windows-Kernel-General,12,OS was started
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,202,Symantec Endpoint Protection client is online and able to access the management server
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,2,Scan stopped
Application,MsiInstaller,11708,Installation operation failed.
Microsoft-Windows-Storage-Storport/Operational,Microsoft-Windows-StorPort,504,Error summary for Storport Device
